idx, head_phi, head_theta, gaze_phi, gaze_theta, time
602, 0.354461117018, -0.466920547185, 0.390903103251, -0.153741220166, 1504190808.58
603, 0.353818218313, -0.466953765623, 0.391022810269, -0.15350193785, 1504190808.61
604, 0.355161737596, -0.467236846989, 0.390922252678, -0.153270494284, 1504190808.64
605, 0.354636485502, -0.467005493331, 0.391450885635, -0.153179164737, 1504190808.68
606, 0.354578435039, -0.467360922044, 0.39145543053, -0.152736629767, 1504190808.71
607, 0.356359767373, -0.467710537995, 0.391435955013, -0.15328315782, 1504190808.74
608, 0.354389908691, -0.466758769762, 0.39149971553, -0.1536634813, 1504190808.78
609, 0.35401224637, -0.466950396906, 0.391428231701, -0.153557901021, 1504190808.81
610, 0.354357645303, -0.466864466332, 0.391883308572, -0.154181669682, 1504190808.84
611, 0.353817866001, -0.466001738251, 0.3921109813, -0.153855794285, 1504190808.88
612, 0.352449368365, -0.465845806825, 0.392130627482, -0.154253002127, 1504190808.91
613, 0.355290771973, -0.465130029359, 0.391756750298, -0.154707549025, 1504190808.94
614, 0.354298221542, -0.464443769023, 0.391446718631, -0.154529192821, 1504190808.98
615, 0.354315413816, -0.464223699931, 0.391229275041, -0.15451269332, 1504190809.01
616, 0.355330297291, -0.465082181205, 0.390806632019, -0.154578598565, 1504190809.04
617, 0.354194242552, -0.464647217064, 0.391053712791, -0.154513101814, 1504190809.08
618, 0.354638207956, -0.464606585024, 0.39034750082, -0.15413046004, 1504190809.11
619, 0.355176280888, -0.465627617998, 0.390165711627, -0.153906820882, 1504190809.15
620, 0.353986260335, -0.465795389088, 0.388904561945, -0.153236004601, 1504190809.18
621, 0.354210614692, -0.465667250866, 0.388679811224, -0.151876093289, 1504190809.21
622, 0.354156486563, -0.465814168104, 0.388349919199, -0.151901969239, 1504190809.28
623, 0.353198706613, -0.465903509015, 0.387877717943, -0.151758413384, 1504190809.31
624, 0.354099954364, -0.466682466287, 0.387676107951, -0.151541652453, 1504190809.34
625, 0.353040815237, -0.466499625918, 0.387949424807, -0.151097257839, 1504190809.38
626, 0.352537517889, -0.466525562169, 0.387741335132, -0.150750989052, 1504190809.41
627, 0.354448217536, -0.467129495614, 0.387866643296, -0.150513016421, 1504190809.44
628, 0.353740301529, -0.466425008103, 0.392586164648, -0.152369346014, 1504190809.48
629, 0.353477006945, -0.466411112546, 0.391907739159, -0.152166521127, 1504190809.51
630, 0.354637767593, -0.466783350544, 0.391766779476, -0.151714790555, 1504190809.54
631, 0.352731926476, -0.466628002552, 0.391479599893, -0.151533861415, 1504190809.58
632, 0.35367711817, -0.46572343313, 0.391495883871, -0.152376347806, 1504190809.61
633, 0.354288464929, -0.466374400492, 0.392326542365, -0.152198194368, 1504190809.65
634, 0.353433445677, -0.466429854253, 0.393066959511, -0.151283709276, 1504190809.68
635, 0.353119150039, -0.466403154245, 0.393691871849, -0.151855500535, 1504190809.71
636, 0.352786058874, -0.466086436246, 0.393610328913, -0.152201821119, 1504190809.78
637, 0.351822482687, -0.466016332531, 0.394565482252, -0.152551413104, 1504190809.81
638, 0.347710811755, -0.469294851635, 0.395214653651, -0.152685331199, 1504190809.84
639, 0.351906625704, -0.465086304337, 0.39586062811, -0.153733733528, 1504190809.88
640, 0.352972960427, -0.463646000621, 0.396332063647, -0.154603748412, 1504190809.91
641, 0.348777474374, -0.467269855809, 0.39668798788, -0.154745431843, 1504190809.94
642, 0.351352268306, -0.463113290035, 0.397561016962, -0.155646608153, 1504190809.98
643, 0.352591781047, -0.462437564844, 0.398033002736, -0.157076288019, 1504190810.01
644, 0.346170308943, -0.467626964106, 0.39898160088, -0.157088468346, 1504190810.04
645, 0.352325582344, -0.462570069516, 0.39898848321, -0.156989521463, 1504190810.08
646, 0.351513126832, -0.463025715796, 0.399222433115, -0.156911570134, 1504190810.11
647, 0.346351547633, -0.468264625548, 0.399366106, -0.156362592096, 1504190810.14
648, 0.350994466495, -0.464359250384, 0.398797604747, -0.155339382699, 1504190810.18
649, 0.352263513395, -0.463364936907, 0.398764888392, -0.155408429932, 1504190810.21
650, 0.34509531657, -0.468800960494, 0.399092233166, -0.155661696814, 1504190810.24
651, 0.340328405392, -0.468848601067, 0.399653866434, -0.156042308062, 1504190810.28
652, 0.338163199364, -0.469201200684, 0.40002193487, -0.157002771741, 1504190810.31
653, 0.341534010093, -0.469266513316, 0.400499838677, -0.156263176551, 1504190810.34
654, 0.338528603122, -0.469410119577, 0.400485827479, -0.156809962825, 1504190810.38
655, 0.33820322158, -0.469246328812, 0.400536589053, -0.156646460838, 1504190810.41
656, 0.339505050841, -0.469689194012, 0.400212521105, -0.156476250965, 1504190810.44
657, 0.338664212352, -0.46880881558, 0.399232103109, -0.156025832472, 1504190810.48
658, 0.33754744306, -0.468817722162, 0.398709861432, -0.15562686496, 1504190810.51
659, 0.339988444175, -0.469203547889, 0.398031611519, -0.154992199852, 1504190810.54
660, 0.337026415794, -0.468563517092, 0.398166360451, -0.155800890752, 1504190810.58
661, 0.336890538237, -0.468505660503, 0.398464092542, -0.155573263349, 1504190810.61
662, 0.338885785805, -0.469576439658, 0.398831618348, -0.154043518434, 1504190810.64
663, 0.337365882085, -0.469139588566, 0.400339699935, -0.153144327145, 1504190810.68
664, 0.336497089061, -0.469251459562, 0.407270995527, -0.156314124894, 1504190810.71
665, 0.341338518496, -0.469085288485, 0.405938254791, -0.156026630846, 1504190810.75
666, 0.338592109304, -0.469140206734, 0.405736486785, -0.156027029371, 1504190810.78
667, 0.33763600707, -0.468610832249, 0.406234264378, -0.155205300381, 1504190810.81
668, 0.338039909485, -0.469671641302, 0.406106784132, -0.154481805744, 1504190810.84
669, 0.336207173054, -0.468592265056, 0.405529607778, -0.155369666239, 1504190810.88
670, 0.335760402114, -0.468196495125, 0.405385752367, -0.155274747897, 1504190810.91
671, 0.33661573242, -0.468737868559, 0.404976783552, -0.155558464793, 1504190810.94
672, 0.335771849533, -0.468106941787, 0.404684273596, -0.155347376834, 1504190810.98
673, 0.334518893652, -0.468359810656, 0.404150884736, -0.155336476262, 1504190811.01
674, 0.335960721941, -0.468562187529, 0.403557896337, -0.154749780837, 1504190811.08
675, 0.336934292748, -0.46859923083, 0.403057409796, -0.15379860842, 1504190811.11
676, 0.337905943001, -0.468489127986, 0.402551239367, -0.153584637568, 1504190811.14
677, 0.337871335286, -0.468644035657, 0.402044972047, -0.153086308631, 1504190811.18
678, 0.337708975727, -0.46851247926, 0.401966047348, -0.1533946168, 1504190811.21
679, 0.349468256203, -0.463532799427, 0.402084741978, -0.153589406245, 1504190811.24
680, 0.336358241417, -0.468861578943, 0.402025153403, -0.153435951559, 1504190811.28
681, 0.340490747145, -0.465944714757, 0.401923605046, -0.153583307345, 1504190811.31
682, 0.338542375884, -0.468908220576, 0.40169267474, -0.154147957599, 1504190811.34
683, 0.335180357961, -0.469317611116, 0.401194224779, -0.153651815259, 1504190811.38
684, 0.336210153178, -0.468664332722, 0.400082048051, -0.152921332259, 1504190811.41
685, 0.337799737783, -0.468848429863, 0.399713560737, -0.153190458505, 1504190811.44
686, 0.336367992834, -0.468421116838, 0.399062569772, -0.152339709085, 1504190811.48
687, 0.336230713911, -0.468229273706, 0.398950003151, -0.152073554764, 1504190811.51
688, 0.337224128763, -0.469074918512, 0.39856971928, -0.15277457952, 1504190811.54
689, 0.335816706428, -0.46819960457, 0.399452219205, -0.152862206549, 1504190811.58
690, 0.335221409832, -0.468447180076, 0.400148632567, -0.152504532779, 1504190811.61
691, 0.338933170208, -0.46869776174, 0.40178182493, -0.152366934508, 1504190811.64
692, 0.337196012181, -0.468598739493, 0.408636117533, -0.156416338991, 1504190811.68
693, 0.336420048958, -0.469135242009, 0.407955915786, -0.156196363439, 1504190811.71
694, 0.341859260162, -0.467428956528, 0.408591284776, -0.156000860124, 1504190811.74
695, 0.341801527898, -0.466331787958, 0.409347964118, -0.15658526718, 1504190811.78
696, 0.341345020593, -0.466028703985, 0.408595044729, -0.156604137534, 1504190811.81
697, 0.340944438334, -0.466230148111, 0.409096896249, -0.156795043078, 1504190811.84
698, 0.341774921636, -0.465728529738, 0.40909497987, -0.157257089705, 1504190811.88
699, 0.341668951042, -0.465839310737, 0.408974796012, -0.156858032171, 1504190811.91
700, 0.343271800618, -0.466797914964, 0.409476300531, -0.156999452558, 1504190811.94
701, 0.341799084596, -0.466438611074, 0.409098815993, -0.156323098817, 1504190811.98
702, 0.338021061202, -0.46942103293, 0.408733628633, -0.155249247227, 1504190812.01
703, 0.34168267092, -0.469502893065, 0.408795994595, -0.153856952742, 1504190812.04
704, 0.340496369063, -0.469775158106, 0.409053344496, -0.152881048637, 1504190812.08
705, 0.339545674178, -0.47006664101, 0.409032705731, -0.15250591686, 1504190812.11
706, 0.352998046662, -0.464528933799, 0.409295515812, -0.153029660568, 1504190812.14
707, 0.340153505151, -0.46984891181, 0.409672711992, -0.154858183157, 1504190812.18
708, 0.338652883186, -0.469704478267, 0.409511314644, -0.155576994256, 1504190812.21
709, 0.340318609992, -0.470250427497, 0.409318251608, -0.156635314608, 1504190812.24
710, 0.348742687077, -0.463454935975, 0.409567506522, -0.156917914858, 1504190812.28
711, 0.337068510554, -0.469435347687, 0.408126080153, -0.157618735106, 1504190812.31
712, 0.343263668535, -0.467423912057, 0.407957429276, -0.158098221971, 1504190812.34
713, 0.337773468502, -0.469075324882, 0.407541165697, -0.157689841934, 1504190812.38
714, 0.336852153595, -0.46882184958, 0.407150989748, -0.157663870255, 1504190812.41
715, 0.338839146839, -0.469794967079, 0.406788622532, -0.157704362219, 1504190812.44
716, 0.337319019916, -0.46876625191, 0.406963250912, -0.158194296242, 1504190812.48
717, 0.336862304238, -0.468025978355, 0.406980407635, -0.158552096416, 1504190812.51
718, 0.341867700979, -0.466107853888, 0.407442701925, -0.159564784161, 1504190812.54
719, 0.337007695569, -0.468687114475, 0.408240087484, -0.157943257573, 1504190812.58
720, 0.336353462244, -0.46907300592, 0.407984061375, -0.158108880284, 1504190812.61
721, 0.338328346147, -0.469699530122, 0.407695250244, -0.158848737838, 1504190812.64
722, 0.336660093946, -0.469310030438, 0.408095043781, -0.159204622281, 1504190812.68
723, 0.341024762433, -0.465757196397, 0.408713714863, -0.158867770131, 1504190812.71
724, 0.343685469925, -0.466850002951, 0.408565920365, -0.158874720565, 1504190812.74
725, 0.341405435002, -0.465968813488, 0.408337760678, -0.158482668348, 1504190812.78
726, 0.341118055166, -0.465181768758, 0.408441398203, -0.158830250498, 1504190812.81
727, 0.34241432879, -0.465740383631, 0.408250549331, -0.159231858177, 1504190812.84
728, 0.342109064468, -0.464142229189, 0.408637476766, -0.159240104415, 1504190812.88
729, 0.341412421704, -0.463786303156, 0.408589958604, -0.159270293844, 1504190812.91
730, 0.340916023545, -0.463795570501, 0.409445375903, -0.159953881397, 1504190812.98
731, 0.340449287725, -0.463693753142, 0.409529996982, -0.160179373059, 1504190813.01
732, 0.342671751707, -0.465071931419, 0.409487337591, -0.160092645984, 1504190813.04
733, 0.341111073883, -0.464155972973, 0.409572067204, -0.159955679063, 1504190813.08
734, 0.340922897881, -0.463536549291, 0.409813199709, -0.160219990328, 1504190813.11
735, 0.34315272366, -0.464405930789, 0.410181812401, -0.159925957092, 1504190813.14
736, 0.341889460167, -0.463921234441, 0.410320966148, -0.16058719, 1504190813.18
737, 0.340947353594, -0.463682824695, 0.410731533323, -0.161156374461, 1504190813.21
738, 0.343413707593, -0.464308038534, 0.411375989599, -0.161920925851, 1504190813.24
739, 0.341851723954, -0.463762096468, 0.411494606501, -0.162124864953, 1504190813.28
740, 0.340991348465, -0.463353842868, 0.412040805711, -0.162391313775, 1504190813.31
741, 0.343066227385, -0.463909388054, 0.411783410038, -0.162953218125, 1504190813.34
742, 0.342574402026, -0.46279226386, 0.411909297562, -0.163624098994, 1504190813.38
743, 0.341591684964, -0.462412552894, 0.412125493337, -0.163996159377, 1504190813.41
744, 0.343544044383, -0.463074609755, 0.410403337197, -0.162525960786, 1504190813.44
745, 0.343174397667, -0.462359745157, 0.403187073802, -0.160355909965, 1504190813.48
746, 0.341623024736, -0.462562008169, 0.404154166651, -0.160778183843, 1504190813.51
747, 0.342816859304, -0.464925076287, 0.405585106674, -0.159947483323, 1504190813.54
748, 0.34189401475, -0.464423634466, 0.414463852045, -0.161873402482, 1504190813.58
749, 0.341260341435, -0.464160102656, 0.414929239492, -0.162533805575, 1504190813.61
750, 0.342733128364, -0.465844129258, 0.415456449396, -0.162508247827, 1504190813.64
751, 0.341838015735, -0.464860447973, 0.41571198487, -0.162122201362, 1504190813.68
752, 0.341281190415, -0.464608297691, 0.416029555678, -0.161947348754, 1504190813.71
753, 0.342502155428, -0.465527723189, 0.415942976396, -0.161590767252, 1504190813.74
754, 0.341881532472, -0.464334400731, 0.415286334066, -0.160887987696, 1504190813.78
755, 0.340688386738, -0.463583152069, 0.415119770654, -0.159891503959, 1504190813.81
756, 0.342996247421, -0.464552936338, 0.414556025187, -0.159809768424, 1504190813.84
757, 0.341688764858, -0.463833497853, 0.414310863612, -0.159098146038, 1504190813.88
758, 0.340805905506, -0.463477394396, 0.413164204426, -0.158219564365, 1504190813.91
759, 0.33973303993, -0.46410016484, 0.412898476432, -0.157918556861, 1504190813.94
760, 0.340230069076, -0.46456898826, 0.412517748207, -0.157270431897, 1504190813.98
761, 0.34068615279, -0.464832749815, 0.412053188808, -0.156568205805, 1504190814.01
762, 0.342742963903, -0.466217539173, 0.411972061793, -0.155526893105, 1504190814.04
763, 0.341796865327, -0.465388567268, 0.412386367667, -0.155592450737, 1504190814.08
764, 0.341077057396, -0.465207646302, 0.412351944173, -0.155641798652, 1504190814.11
765, 0.343373815198, -0.466741463697, 0.413125228676, -0.155406446682, 1504190814.14
766, 0.341665407715, -0.465602305479, 0.413182522538, -0.155531014979, 1504190814.18
767, 0.340658120929, -0.465430212124, 0.412941006308, -0.155679686211, 1504190814.21
768, 0.347877602159, -0.463787295307, 0.413651189741, -0.155852515442, 1504190814.24
769, 0.341949075711, -0.465350359702, 0.413784787506, -0.155829724105, 1504190814.28
770, 0.340379946421, -0.465202756539, 0.413480483516, -0.155564823795, 1504190814.31
771, 0.342526284917, -0.466727175679, 0.412804680991, -0.155232396798, 1504190814.34
772, 0.341098092502, -0.465671460528, 0.412313061858, -0.155559382952, 1504190814.38
773, 0.341238128142, -0.464697609593, 0.412527822663, -0.155426660223, 1504190814.41
774, 0.343243048756, -0.466155791289, 0.41228241395, -0.155487632443, 1504190814.44
775, 0.341454616166, -0.4653966811, 0.412702919803, -0.155528955303, 1504190814.48
776, 0.339700057846, -0.465988056275, 0.413170719613, -0.154964082577, 1504190814.51
777, 0.347943959415, -0.46371810587, 0.412993654479, -0.154484503061, 1504190814.54
778, 0.342908022057, -0.465240666425, 0.412572551148, -0.154561924295, 1504190814.58
779, 0.341825595421, -0.465073414774, 0.412752986399, -0.153948981911, 1504190814.61
780, 0.342727714923, -0.466630961855, 0.413329706624, -0.154548883664, 1504190814.64
781, 0.340884235659, -0.465525395241, 0.413894585171, -0.154078811815, 1504190814.68
782, 0.340644227186, -0.464975579159, 0.413491424706, -0.153803264246, 1504190814.71
783, 0.343213569138, -0.465660558265, 0.413094786282, -0.153734298987, 1504190814.74
784, 0.342606277675, -0.464356488936, 0.412791551108, -0.153998633832, 1504190814.78
785, 0.340809232032, -0.464451508448, 0.41249371265, -0.153646616236, 1504190814.81
786, 0.342452148964, -0.465524104172, 0.41207103284, -0.154021069389, 1504190814.84
787, 0.341118432369, -0.465104029329, 0.411572987307, -0.152753766781, 1504190814.91
788, 0.343149040455, -0.467458102011, 0.410739594406, -0.151872369649, 1504190814.94
789, 0.341943499018, -0.466931635566, 0.410408365065, -0.15162268284, 1504190814.98
790, 0.341144942506, -0.466622701521, 0.410256270008, -0.151425529945, 1504190815.01
791, 0.351699300704, -0.463546449921, 0.41011608568, -0.151583679625, 1504190815.05
792, 0.341820252602, -0.467037727747, 0.410107022321, -0.151824038094, 1504190815.08
793, 0.340831900989, -0.466958197509, 0.410318874875, -0.151422984816, 1504190815.11
794, 0.34224373548, -0.467431882959, 0.410217901245, -0.151589373011, 1504190815.18
795, 0.340600725408, -0.466823774458, 0.409756724864, -0.151890666972, 1504190815.21
796, 0.343049778125, -0.468018027933, 0.409132679397, -0.151473765214, 1504190815.24
797, 0.348785737323, -0.462905310882, 0.4089132566, -0.151199551093, 1504190815.28
798, 0.342076922897, -0.465471453881, 0.408536511473, -0.151361008986, 1504190815.31
799, 0.343468459454, -0.466496570698, 0.408986311058, -0.151630348658, 1504190815.35
800, 0.342244670807, -0.465508979491, 0.408922987565, -0.152527688773, 1504190815.38
801, 0.341808690781, -0.464942029179, 0.409480439111, -0.153514522652, 1504190815.41
802, 0.343542506229, -0.466254620465, 0.409315443056, -0.153104170527, 1504190815.45
803, 0.342605342929, -0.466431781584, 0.409667294931, -0.152988475887, 1504190815.48
804, 0.341956847103, -0.465990581288, 0.40912561878, -0.152316483829, 1504190815.51
805, 0.344619753085, -0.467361534988, 0.40880264717, -0.153059570846, 1504190815.55
806, 0.343384444231, -0.466155363622, 0.410409504333, -0.150473476126, 1504190815.58
807, 0.342047268125, -0.465763341482, 0.41261358333, -0.144420575947, 1504190815.61
808, 0.3418770018, -0.465753732268, 0.412752686083, -0.144163779973, 1504190815.64
809, 0.342701349141, -0.465876845094, 0.412485309098, -0.144673138156, 1504190815.68
810, 0.34162262099, -0.465158873507, 0.412262243725, -0.144808388054, 1504190815.71
811, 0.341476309955, -0.464772964822, 0.412233775832, -0.145929067404, 1504190815.74
812, 0.34213364867, -0.464760214221, 0.4128884614, -0.146593450474, 1504190815.78
813, 0.34267825591, -0.463813711585, 0.412919135445, -0.146570397308, 1504190815.81
814, 0.343764268128, -0.465569616489, 0.412391774061, -0.146994590576, 1504190815.84
815, 0.342948400657, -0.464555460908, 0.412139367539, -0.147159947858, 1504190815.88
816, 0.342029525797, -0.464169587479, 0.411988324614, -0.14652552217, 1504190815.91
817, 0.342729888224, -0.464024386946, 0.411411286853, -0.14626180708, 1504190815.94
